sensor,mean_pass,std_pass,lower,upper
sensor_326,-0.05771207924950985,0.9913264084123147,-2.040364896074139,1.9249407375751195
sensor_327,0.006399912743781587,1.0211835384169734,-2.0359671640901653,2.0487669895777283
sensor_328,0.036123905653533746,0.9764158639153184,-1.916707822177103,1.9889556334841707
sensor_329,-0.06618800426807576,0.9981379737757653,-2.0624639518196064,1.9300879432834548
sensor_330,-0.03872554238730449,1.0651967777578744,-2.169119097903053,2.0916680131284444
sensor_331,-0.012225192793049875,0.939159154641457,-1.890543502075964,1.8660931164898642
sensor_332,-0.0165897849718419,0.946726173767086,-1.910042132506014,1.87686256256233
sensor_333,-0.030282319851064207,0.9406601681181873,-1.9116026560874388,1.8510380163853104
sensor_334,-0.028653861160270286,0.9765254922590165,-1.9817048456783033,1.9243971233577628
sensor_335,0.08419127025962626,1.0049923911904275,-1.9257935121212286,2.0941760526404813
sensor_336,0.03784257424763955,1.03296514896327,-2.0280877236789006,2.1037728721741797
sensor_337,0.13977423921222004,0.9423342670389602,-1.7448942948657002,2.0244427732901404
sensor_338,-0.08805772235460838,1.024675277180694,-2.137408276715996,1.9612928320067795
sensor_339,0.010669539395432756,1.007967882874807,-2.0052662263541814,2.026605305145047
sensor_340,-0.03478946214972736,1.0051605248945403,-2.045110511938808,1.9755315876393533
sensor_341,0.0025889220781074597,1.024891010493766,-2.0471930989094247,2.0523709430656396
sensor_342,0.0928373353517088,1.054426068733618,-2.016014802115527,2.201689472818945
sensor_343,0.03418604648898697,0.9937514009512617,-1.9533167554135364,2.0216888483915105
sensor_344,0.0006781893067257427,1.021031845952275,-2.0413855025978243,2.0427418812112754
sensor_345,0.00313601398135313,1.0035410712313164,-2.00394612848128,2.010218156443986
sensor_346,-0.03585567439109042,0.9955399425759405,-2.0269355595429714,1.9552242107607904
sensor_347,0.006498516646323149,0.9487013913782286,-1.890904266110134,1.9039012994027804
sensor_348,-0.05434064204563938,0.9466709731763812,-1.9476825883984017,1.839001304307123
sensor_349,0.019636783914907502,0.931327098113703,-1.8430174123124985,1.8822909801423133
sensor_350,-0.00805388423840959,1.005231872205784,-2.0185176286499775,2.0024098601731586
sensor_351,-0.034753381642761295,0.9818898325628272,-1.9985330467684157,1.9290262834828933
sensor_352,-0.020093377069643602,0.9748756949627873,-1.9698447669952182,1.9296580128559309
sensor_353,0.07003225009195939,0.9012375976158835,-1.7324429451398076,1.8725074453237265
sensor_354,-0.008565844485424119,1.0657670569399196,-2.1400999583652633,2.122968269394415
sensor_355,0.020894412782383708,0.9489727811251555,-1.8770511494679272,1.9188399750326948
sensor_356,-0.0496124979203794,1.0062576167469677,-2.0621277314143147,1.962902735573556
sensor_357,-0.010345551594846514,1.0326932067531893,-2.075731965101225,2.0550408619115323
sensor_358,-0.02699555677964845,0.952004075259306,-1.9310037072982604,1.8770125937389635
sensor_359,0.09672970673196266,1.006525842520096,-1.9163219783082295,2.1097813917721546
sensor_360,-0.05102493222173465,0.9707323955677736,-1.9924897233572818,1.8904398589138125
sensor_361,-0.032578799045353844,0.9708317503640113,-1.9742422997733764,1.9090847016826686
sensor_362,0.006623830924473276,0.9440455847258102,-1.8814673385271472,1.8947150003760937
sensor_363,0.014522615112208186,0.9796054335807546,-1.944688252049301,1.9737334822737174
sensor_364,-0.03696717344305167,0.9773716978963404,-1.9917105692357324,1.917776222349629
sensor_365,-0.065173165500504,0.9498841184495412,-1.9649414023995866,1.8345950713985784
sensor_366,0.011578069348480265,1.0776174086939991,-2.143656748039518,2.1668128867364786
sensor_367,-0.07292756387192106,1.06084382471428,-2.194615213300481,2.048760085556639
sensor_368,-0.06163904901139641,0.9670594298247688,-1.995757908660934,1.872479810638141
sensor_369,-0.011107066037081429,0.9871777308680821,-1.9854625277732456,1.963248395699083
sensor_370,-0.04443674449755532,1.0138172673999029,-2.072071279297361,1.9831977903022504
sensor_371,0.019605965104820926,1.031192934670232,-2.042779904235643,2.081991834445285
sensor_372,0.08363175813000086,1.0081325758834776,-1.9326333936369544,2.099896909896956
sensor_373,-0.020765734261993064,1.02573635863876,-2.072238451539513,2.030706983015527
sensor_374,-0.05487565404234686,0.9949808933692713,-2.0448374407808894,1.9350861326961957
sensor_375,-0.05396263778195228,1.00007640603974,-2.0541154498614325,1.9461901742975278
sensor_376,0.09486690219143742,0.9970446914958045,-1.8992224808001716,2.0889562851830465
sensor_377,0.03606909671580874,1.0015246818006633,-1.9669802668855179,2.0391184603171353
sensor_378,-0.014993589344124715,0.9985627097097184,-2.0121190087635616,1.9821318300753121
sensor_379,-0.03411601241805329,1.021374495917688,-2.0768650042534293,2.0086329794173228
sensor_380,-0.00776929857889618,1.012004933942877,-2.03177916646465,2.016240569306858
sensor_381,-0.09916652405938309,1.0098088952382032,-2.118784314535789,1.9204512664170232
sensor_382,-0.010595531893040315,1.0515046407999569,-2.113604813492954,2.0924137497068735
sensor_383,-0.011965736964638854,0.9954512921679892,-2.002868321300617,1.9789368473713396
sensor_384,0.043532471733889536,1.03701870612775,-2.0305049405216105,2.1175698839893897
sensor_385,0.013729371574634728,0.9390108805580639,-1.8642923895414931,1.8917511326907626
sensor_386,-0.0035755196288811916,1.019770368373011,-2.0431162563749035,2.0359652171171407
sensor_387,-0.03266859500186856,1.0833690506233122,-2.199406696248493,2.134069506244756
sensor_388,0.03881999036610793,0.9638209993394464,-1.888822008312785,1.9664619890450008
sensor_389,-0.07645789447934594,0.9979640486730152,-2.0723859918253766,1.9194702028666846
sensor_390,-0.011280849578418838,0.9943315014234224,-1.9999438524252637,1.977382153268426
sensor_391,-0.014778799801618695,1.0132340890837517,-2.0412469779691222,2.0116893783658845
sensor_392,-0.01227365879330557,0.9687447885179089,-1.9497632358291235,1.9252159182425121
sensor_393,-0.09730430424028225,1.0305318658454872,-2.1583680359312565,1.9637594274506922
sensor_394,0.029722316970040755,0.9908336851960262,-1.9519450534220117,2.0113896873620933
sensor_395,-0.030160868179141587,1.0310624705488953,-2.092285809276932,2.0319640729186492
sensor_396,0.08741055689483787,0.9953669164140032,-1.9033232759331686,2.078144389722844
sensor_397,0.016710105888044134,1.021546913520846,-2.0263837211536475,2.059803932929736
sensor_398,0.08354247767842683,0.9862762879639158,-1.8890100982494047,2.0560950536062585
sensor_399,0.043126248598323404,0.9374595666830612,-1.831792884767799,1.9180453819644459
sensor_400,-0.03159242437819279,1.041873334514575,-2.115339093407343,2.052154244650957
sensor_401,0.003992716711531836,1.0060941154394571,-2.0081955141673826,2.016180947590446
sensor_402,-0.019122898366394577,0.9719601787542861,-1.9630432558749666,1.9247974591421777
sensor_403,-0.0899931203227392,0.9859332677290321,-2.0618596557808035,1.881873415135325
sensor_404,0.061950142247580844,0.970863480757284,-1.8797768192669873,2.003677103762149
sensor_405,0.05864870414173445,0.9579671002419643,-1.857285496342194,1.974582904625663
sensor_406,-0.02762919413674861,1.0264359377197794,-2.0805010695763073,2.02524268130281
sensor_407,0.055810245065446885,0.9762564995735385,-1.8967027540816301,2.008323244212524
sensor_408,0.1001260166783529,1.060527653608881,-2.020929290539409,2.221181323896115
sensor_409,0.029096330697119244,1.0252829570070876,-2.021469583317056,2.0796622447112942
sensor_410,0.05176698793666547,1.027303169889666,-2.0028393518426664,2.1063733277159975
sensor_411,0.026286837808197072,1.0296587295125723,-2.0330306212169473,2.085604296833342
sensor_412,-0.027423196726294653,1.0365127486310837,-2.100448693988462,2.0456023005358728
sensor_413,-0.09972999953463624,0.9663345892054924,-2.032399177945621,1.8329391788763485
sensor_414,0.029786737585712424,0.9622670148619806,-1.8947472921382489,1.9543207673096736
sensor_415,-0.08924085502279848,0.9303329634762925,-1.9499067819753835,1.7714250719297864
sensor_416,0.06902949825693436,1.0249534854296738,-1.9808774726024132,2.118936469116282
sensor_417,-0.11848517319347174,1.0327972311285434,-2.1840796354505585,1.947109289063615
sensor_418,0.08934931523258731,0.9564462624817863,-1.8235432097309854,2.00224184019616
sensor_419,-0.030787536788623046,0.9205451073531286,-1.8718777514948801,1.810302677917634
sensor_420,0.08714749116036515,0.9766652180748415,-1.866182944989318,2.0404779273100484
sensor_421,-0.012753948734442848,1.0293197846535063,-2.0713935180414556,2.0458856205725695
sensor_422,0.03234662638568209,1.0418681449474976,-2.051389663509313,2.116082916280677
sensor_423,-0.035446536110323376,0.9999038999026356,-2.0352543359155946,1.964361263694948
sensor_424,-0.037351117983670815,1.0440987425769341,-2.1255486031375392,2.0508463671701973
sensor_425,0.012193781243024166,0.9600606121205709,-1.9079274429981177,1.932315005484166
sensor_426,-0.042357171272607165,1.0089446942186548,-2.060246559709917,1.9755322171647025
sensor_427,-0.0056428761570691205,0.9630841732088875,-1.931811222574844,1.920525470260706
sensor_428,-0.019363675852558937,1.0081757674582679,-2.035715210769095,1.9969878590639767
sensor_429,-0.008821336149090597,0.9568475770892733,-1.922516490327637,1.904873818029456
sensor_430,0.05613875266495172,0.974555965310092,-1.8929731779552323,2.005250683285136
sensor_431,0.0714651530058625,0.997847536583838,-1.9242299201618134,2.0671602261735385
sensor_432,0.0997142377268731,1.066799834545953,-2.033885431365033,2.233313906818779
sensor_433,0.07190259432472308,0.9524814635102073,-1.8330603326956916,1.9768655213451378
sensor_434,0.003992785859294113,0.9566722190582048,-1.9093516522571155,1.9173372239757036
sensor_435,0.044755449188301,1.0511005743845416,-2.057445699580782,2.1469565979573844
sensor_436,-0.028552469696734965,1.0289513498350902,-2.086455169366915,2.0293502299734456
sensor_437,0.06096266103364773,0.9843403039737726,-1.9077179469138974,2.029643268981193
sensor_438,-0.011224836858975365,1.0126271976977888,-2.036479232254553,2.014029558536602
sensor_439,-0.0010942291043766976,1.0316051947196045,-2.0643046185435856,2.0621161603348326
sensor_440,0.03931135571650535,0.9315959327945462,-1.8238805098725872,1.9025032213055977
sensor_441,0.08574613855169899,0.9279957054823247,-1.7702452724129505,1.9417375495163482
sensor_442,0.0598636989115059,1.059920599254987,-2.059977499598468,2.17970489742148
sensor_443,0.007421530416026613,1.0333188871629793,-2.059216243909932,2.074059304741985
sensor_444,0.0019537172861284684,1.012959034199332,-2.0239643511125354,2.0278717856847925
sensor_445,-0.03857712684113612,0.9468262355589769,-1.93222959795909,1.8550753442768178
sensor_446,-0.011959382876084688,0.9205141302429867,-1.852987643362058,1.8290688776098887
sensor_447,0.09408561923585217,1.0894725586229532,-2.0848594980100543,2.2730307364817586
sensor_448,0.02662380301560201,0.944358368317085,-1.8620929336185679,1.915340539649772
sensor_449,0.07954390052404049,1.037953179713211,-1.9963624589023816,2.1554502599504626
sensor_450,0.03599624048132571,0.9626305924143139,-1.8892649443473022,1.9612574253099535
sensor_451,0.04840982781563142,0.9729848693429736,-1.8975599108703156,1.9943795665015787
sensor_452,-0.0056910945279465405,1.0146809592310777,-2.035053012990102,2.023670823934209
sensor_453,-0.05327199492189199,0.9710474077303431,-1.9953668103825783,1.8888228205387942
sensor_454,-0.036729175202902524,0.9914204729308128,-2.019570121064528,1.9461117706587232
sensor_455,0.04891263360800504,1.053283155112995,-2.057653676617985,2.1554789438339954
sensor_456,0.08825230723321385,0.9808754781726665,-1.8734986491121193,2.050003263578547
sensor_457,-0.011627431891204836,0.9682359454282105,-1.9480993227476258,1.924844458965216
sensor_458,-0.010514349873677078,1.013908156778693,-2.038330663431063,2.0173019636837086
sensor_459,-0.02555874335893739,0.990390736622843,-2.0063402166046234,1.9552227298867486
sensor_460,-0.08560381525837692,0.9429973234005622,-1.9715984620595013,1.8003908315427475
sensor_461,-0.06244864097181707,1.0365440197274427,-2.1355366804267026,2.010639398483068
sensor_462,-0.05552261848119991,0.9913874366664818,-2.0382974918141636,1.9272522548517637
sensor_463,-0.06245951634228818,0.9710771142610848,-2.0046137448644576,1.8796947121798815
sensor_464,0.0790159286441095,0.9581236055091074,-1.8372312823741053,1.9952631396623242
sensor_465,0.03177012925095492,0.9648748393031316,-1.8979795493553082,1.961519807857218
sensor_466,-0.0715095290319479,1.0741696805994714,-2.2198488902308906,2.076829832166995
sensor_467,-0.02739591842186796,0.9747140948313916,-1.9768241080846511,1.9220322712409152
sensor_468,0.006260288515491895,0.959844739416382,-1.9134291903172722,1.925949767348256
sensor_469,-0.03523522440461169,1.0014190104173102,-2.0380732452392323,1.9676027964300087
sensor_470,-0.06292399829224397,1.0061560551705084,-2.075236108633261,1.9493881120487728
sensor_471,-0.06813647282489405,0.9945219154446193,-2.0571803037141327,1.9209073580643445
sensor_472,0.019769442306712827,0.9554952012910769,-1.891220960275441,1.9307598448888665
sensor_473,-0.0017128059978808797,0.9791504445719168,-1.9600136951417144,1.9565880831459528
sensor_474,0.04300703509686448,1.0615536147589042,-2.080100194420944,2.1661142646146727
sensor_475,0.0036058738853939846,0.9899774851456695,-1.9763490964059451,1.983560844176733
sensor_476,-0.09135457754531413,0.9488910443723433,-1.9891366662900007,1.8064275111993724
sensor_477,0.01712191492854198,0.9819620282715916,-1.9468021416146413,1.9810459714717252
sensor_478,0.13545721452762252,1.0542943514169967,-1.9731314883063709,2.244045917361616
sensor_479,0.022601798340323238,0.980264234377585,-1.9379266704148468,1.9831302670954933
sensor_480,-0.04849098351655855,1.0081919255201148,-2.064874834556788,1.967892867523671
sensor_481,0.05926359139724691,1.0532587202544539,-2.047253849111661,2.1657810319061546
sensor_482,0.02656260498931573,0.9849449171362232,-1.9433272292831307,1.9964524392617622
sensor_483,-0.01617639486150695,0.9990286893410587,-2.014233773543624,1.9818809838206104
sensor_484,-0.07567859978995628,1.0283149184499232,-2.1323084366898026,1.98095123710989
sensor_485,-0.05119604321543674,1.0090883697102349,-2.0693727826359063,1.966980696205033
sensor_486,0.009152437436992381,0.9734693622216576,-1.9377862870063227,1.9560911618803076
sensor_487,0.021113742522788793,0.9724523258465309,-1.923790909170273,1.9660183942158505
sensor_488,-0.05171944810409221,1.0317262013101272,-2.1151718507243467,2.011732954516162
sensor_489,0.01777405333663388,0.9974645521686777,-1.9771550510007214,2.012703157673989
sensor_490,-0.008958237514399952,1.0234948162008215,-2.055947869916043,2.038031394887243
sensor_491,0.013843027846922007,1.0113973649347616,-2.008951702022601,2.0366377577164454
sensor_492,0.004377295356863104,1.0157202076653908,-2.0270631199739184,2.035817710687645
sensor_493,0.067711353481264,1.0369111792234134,-2.006111004965563,2.1415337119280906
sensor_494,0.020067821555783613,0.9713500446296333,-1.9226322677034828,1.9627679108150502
sensor_495,-0.05248551745718723,1.0160056232350452,-2.0844967639272776,1.9795257290129031
sensor_496,-0.06310574756396896,0.9798566581564946,-2.022819063876958,1.8966075687490203
sensor_497,-0.012331634331918195,1.014922087419949,-2.042175809171816,2.0175125405079797
sensor_498,0.04709765729919334,1.022422760565806,-1.9977478638324189,2.0919431784308054
sensor_499,-0.061549242320745594,0.9743556074642347,-2.010260457249215,1.8871619726077238
sensor_500,-0.001067931997085643,0.9792696908700762,-1.959607313737238,1.9574714497430667
sensor_501,0.026470489250412045,1.0105449201126766,-1.9946193509749413,2.047560329475765
sensor_502,-0.033236936659270445,1.0812757649641298,-2.1957884665875302,2.129314593268989
sensor_503,-0.08711932416896104,1.0038347395547491,-2.094788803278459,1.9205501549405373
sensor_504,-0.014557923358186136,1.0945693830252063,-2.203696689408599,2.1745808426922264
sensor_505,-0.04752580595710756,1.0304284022275718,-2.108382610412251,2.013330998498036
sensor_506,0.05871306695506571,0.9438292404849101,-1.8289454140147545,1.946371547924886
sensor_507,-0.012103889274791295,0.9154510354465267,-1.8430059601678448,1.8187981816182621
sensor_508,0.09594710118009833,0.9561120075494558,-1.8162769139188133,2.00817111627901
sensor_509,0.002533327496977715,1.0624385720161758,-2.122343816535374,2.127410471529329
sensor_510,-0.0965244761195407,1.0243458397058034,-2.1452161555311475,1.952167203292066
sensor_511,0.012223662933862945,0.9674799074741834,-1.9227361520145039,1.94718347788223
sensor_512,-0.01848601534977931,1.0414361525431026,-2.1013583204359847,2.064386289736426
sensor_513,0.0006168070373641402,0.9853069859642456,-1.969997164891127,1.9712307789658554
sensor_514,-0.05754115469327698,1.016738152425098,-2.091017459543473,1.9759351501569191
sensor_515,-0.04840979458054661,1.0198543893184786,-2.088118573217504,1.9912989840564106
sensor_516,-0.0032839799550973643,0.9385429928196389,-1.8803699655943753,1.8738020056841804
sensor_517,-0.01721001796812475,1.0215392282384264,-2.0602884744449774,2.025868438508728
sensor_518,0.01552827008339581,1.0502211719458505,-2.084914073808305,2.115970613975097
sensor_519,-0.04810394233509573,1.091731825341393,-2.2315675930178815,2.1353597083476905
sensor_520,0.042157198919966485,0.9812991145186607,-1.920441030117355,2.0047554279572877
sensor_521,0.01854507176514659,1.009531670749993,-2.0005182697348394,2.037608413265133
sensor_522,0.1569341582629806,0.9643358215142038,-1.771737484765427,2.085605801291388
sensor_523,-0.06519621166248508,1.0151068423902263,-2.0954098964429377,1.9650174731179675
sensor_524,-0.006796541183100237,0.9927774831620719,-1.992351507507244,1.9787584251410437
sensor_525,-0.03876819897196223,1.0137230275900186,-2.0662142541519994,1.9886778562080751
sensor_526,-0.0002636248962197185,0.9866319163318669,-1.9735274575599535,1.973000207767514
sensor_527,0.029639857216427527,0.9442809381856142,-1.8589220191548008,1.918201733587656
sensor_528,-0.020322588180331894,0.9486020136540971,-1.9175266154885262,1.8768814391278623
sensor_529,-0.08784103357265441,0.9126422022123436,-1.9131254379973417,1.7374433708520327
sensor_530,-0.03854020559664088,1.0973917926486223,-2.2333237908938854,2.1562433797006038
sensor_531,-0.05366521529834573,0.9675723047304221,-1.9888098247591899,1.8814793941624985
sensor_532,-0.04629238688023094,1.0052883160502595,-2.0568690189807497,1.964284245220288
sensor_533,-0.026550367983796373,0.9760667784266703,-1.978683924837137,1.9255831888695443
sensor_534,0.02078477646113956,0.9700913719995699,-1.9193979675380002,1.9609675204602792
sensor_535,0.08597743006029865,1.0885055468462088,-2.091033663632119,2.2629885237527163
sensor_536,0.05590805231989943,0.9246322610753938,-1.7933564698308881,1.9051725744706869
sensor_537,-0.07451084483998137,1.0075897568650873,-2.089690358570156,1.9406686688901933
sensor_538,-0.006032042377880312,0.9628758941703581,-1.9317838307185966,1.919719745962836
sensor_539,-0.054960498052644205,0.9856235177119166,-2.0262075334764775,1.916286537371189
sensor_540,0.003763955740310603,1.052952904872004,-2.1021418540036976,2.109669765484319
sensor_541,0.02524347430726064,0.9592749991994804,-1.8933065240917002,1.9437934727062216
sensor_542,-0.023613234685658124,1.009671927201718,-2.0429570890890942,1.995730619717778
sensor_543,-0.021557691372062305,0.9406014154683987,-1.9027605223088597,1.859645139564735
sensor_544,0.009375673879797644,1.0411555697784791,-2.0729354656771606,2.091686813436756
sensor_545,-0.0036115188137876486,0.9625925688347695,-1.9287966564833268,1.9215736188557513
sensor_546,0.050547537999711775,0.9669804511578373,-1.8834133643159627,1.9845084403153863
sensor_547,-0.057371010950423865,0.9654625800866691,-1.9882961711237621,1.8735541492229142
sensor_548,0.039226581367032234,0.9651867956542143,-1.8911470099413963,1.9696001726754608
sensor_549,0.032227763041906665,0.9976627258131799,-1.9630976885844533,2.0275532146682664
sensor_550,0.00976895451688827,1.0262858554888268,-2.042802756460765,2.062340665494542
sensor_551,0.12214938453349859,1.0099438388096968,-1.897738293085895,2.1420370621528924
sensor_552,-0.04109861171104487,0.9817106257103007,-2.0045198631316463,1.9223226397095565
sensor_553,0.0963763252805066,0.9964369050691129,-1.8964974848577192,2.0892501354187325
sensor_554,0.013745519591909687,0.9731625709069777,-1.9325796222220457,1.960070661405865
sensor_555,-0.013731316978424358,1.003319483881353,-2.0203702847411305,1.9929076507842818
sensor_556,-0.05277085347569211,0.9195545021730046,-1.8918798578217013,1.786338150870317
sensor_557,-0.016002614843477054,0.9390086727246367,-1.8940199602927505,1.8620147306057964
sensor_558,-0.04966112470167452,0.9817679677341589,-2.0131970601699924,1.9138748107666432
sensor_559,0.04096541917091551,1.0033289612943816,-1.9656925034178478,2.047623341759679
sensor_560,0.09069856984054149,0.9795812397216809,-1.8684639096028202,2.049861049283903
sensor_561,0.023113188655247065,0.9799019014928,-1.9366906143303528,1.9829169916408471
sensor_562,-0.12179348999079227,0.9811152922060666,-2.0840240744029255,1.840437094421341
sensor_563,-0.0245164032143453,1.0041484915400676,-2.0328133862944804,1.98378057986579
sensor_564,0.028862255126614656,1.019149586744742,-2.0094369183628693,2.0671614286160986
sensor_565,0.05621630597516136,1.0064977242135937,-1.9567791424520262,2.0692117544023487
sensor_566,-0.08888074336832155,0.9574788239905141,-2.00383839134935,1.8260769046127066
sensor_567,-0.04198444680448296,1.0451336608088415,-2.132251768422166,2.0482828748132
sensor_568,-0.007463862274975912,1.0635792401474813,-2.1346223425699384,2.1196946180199867
sensor_569,0.049913794060575334,0.9906689347175893,-1.9314240753746033,2.031251663495754
sensor_570,-0.06539599775002915,1.018606026784033,-2.102608051318095,1.9718160558180367
sensor_571,0.056400781892160745,0.9606683579321009,-1.864935933972041,1.9777374977563627
sensor_572,-0.062384562122636836,0.9763112035738197,-2.015006969270276,1.8902378450250026
sensor_573,-0.0841187490798634,0.9865074088554547,-2.057133566790773,1.888896068631046
sensor_574,0.020160164848359932,1.0388281190282493,-2.0574960732081387,2.0978164029048587
sensor_575,-0.04835587487534249,1.070371006402565,-2.1890978876804725,2.092386137929788
sensor_576,0.04379165295759944,1.0474368353222276,-2.051082017686856,2.1386653236020545
sensor_577,0.03315143349666924,1.0685283583280316,-2.103905283159394,2.1702081501527326
sensor_578,-0.09192986947055104,1.1054796109464555,-2.302889091363462,2.11902935242236
sensor_579,-0.0739156723573767,0.9966395352738635,-2.067194742905104,1.9193633981903504
sensor_580,0.06981568226259378,1.0535215766096766,-2.0372274709567595,2.176858835481947
sensor_581,-0.062019902389703396,1.0148206736732812,-2.0916612497362657,1.967621444956859
sensor_582,-0.090307303269683,1.046814408540194,-2.183936120350071,2.0033215138107052
sensor_583,0.08516310593002446,1.028048686439787,-1.9709342669495498,2.1412604788095986
sensor_584,-0.04769003147382691,0.9576889082024168,-1.9630678478786605,1.8676877849310067
sensor_585,-0.10764939538022107,1.015779212855448,-2.1392078210911167,1.9239090303306747
sensor_586,-0.01938193752352447,0.9798610720988516,-1.9791040817212278,1.9403402066741788
sensor_587,0.08885893394732731,0.9791574419049076,-1.8694559498624879,2.0471738177571424
sensor_588,-0.03725742555010735,1.0158021351217246,-2.0688616957935566,1.994346844693342
sensor_589,0.03652377040338114,1.0279130318517882,-2.0193022933001954,2.0923498341069573
sensor_590,0.1186407299800936,0.9513665863890962,-1.7840924427980989,2.021373902758286
